Timestamp,Node,Speed,Flow,free_flow_speed,confidence,road_closure
2026-06-03T21:15:00+00:00,seg_04,41.72,0.9272,45.0,1.0,False
2026-06-03T21:15:00+00:00,seg_05,42.75,0.9499,45.0,1.0,False
2026-06-03T21:20:00+00:00,seg_01,53.48,0.8913,60.0,1.0,False
2026-06-03T21:20:00+00:00,seg_02,52.23,0.9497,55.0,1.0,False
2026-06-03T21:20:00+00:00,seg_03,43.65,0.873,50.0,1.0,False
2026-06-03T21:20:00+00:00,seg_04,38.2,0.849,45.0,1.0,False
2026-06-03T21:20:00+00:00,seg_05,43.82,0.9737,45.0,1.0,False
2026-06-03T21:25:00+00:00,seg_01,53.15,0.8858,60.0,1.0,False
2026-06-03T21:25:00+00:00,seg_02,52.0,0.9454,55.0,1.0,False
2026-06-03T21:25:00+00:00,seg_03,45.96,0.9191,50.0,1.0,False
2026-06-03T21:25:00+00:00,seg_04,42.17,0.937,45.0,1.0,False
2026-06-03T21:25:00+00:00,seg_05,42.88,0.9529,45.0,1.0,False
2026-06-03T21:30:00+00:00,seg_01,57.43,0.9572,60.0,1.0,False
2026-06-03T21:30:00+00:00,seg_02,52.15,0.9482,55.0,1.0,False
2026-06-03T21:30:00+00:00,seg_03,44.3,0.886,50.0,1.0,False
2026-06-03T21:30:00+00:00,seg_04,43.67,0.9704,45.0,1.0,False
2026-06-03T21:30:00+00:00,seg_05,39.76,0.8836,45.0,1.0,False
2026-06-03T21:35:00+00:00,seg_01,53.1,0.885,60.0,1.0,False
2026-06-03T21:35:00+00:00,seg_02,54.15,0.9846,55.0,1.0,False
2026-06-03T21:35:00+00:00,seg_03,43.52,0.8703,50.0,1.0,False
2026-06-03T21:35:00+00:00,seg_04,43.64,0.9697,45.0,1.0,False
2026-06-03T21:35:00+00:00,seg_05,41.76,0.9279,45.0,1.0,False
2026-06-03T21:40:00+00:00,seg_01,55.43,0.9239,60.0,1.0,False
2026-06-03T21:40:00+00:00,seg_02,49.09,0.8925,55.0,1.0,False
2026-06-03T21:40:00+00:00,seg_03,50.3,1.0,50.0,1.0,False
2026-06-03T21:40:00+00:00,seg_04,42.72,0.9492,45.0,1.0,False
2026-06-03T21:40:00+00:00,seg_05,39.23,0.8717,45.0,1.0,False
2026-06-03T21:45:00+00:00,seg_01,54.91,0.9152,60.0,1.0,False
2026-06-03T21:45:00+00:00,seg_02,48.03,0.8733,55.0,1.0,False
2026-06-03T21:45:00+00:00,seg_03,47.09,0.9419,50.0,1.0,False
2026-06-03T21:45:00+00:00,seg_04,40.29,0.8953,45.0,1.0,False
2026-06-03T21:45:00+00:00,seg_05,41.66,0.9259,45.0,1.0,False
2026-06-03T21:50:00+00:00,seg_01,50.78,0.8464,60.0,1.0,False
2026-06-03T21:50:00+00:00,seg_02,53.06,0.9648,55.0,1.0,False
2026-06-03T21:50:00+00:00,seg_03,43.21,0.8642,50.0,1.0,False
2026-06-03T21:50:00+00:00,seg_04,39.93,0.8873,45.0,1.0,False
2026-06-03T21:50:00+00:00,seg_05,44.0,0.9778,45.0,1.0,False
2026-06-03T21:55:00+00:00,seg_01,60.21,1.0,60.0,1.0,False
2026-06-03T21:55:00+00:00,seg_02,47.5,0.8636,55.0,1.0,False
2026-06-03T21:55:00+00:00,seg_03,49.02,0.9804,50.0,1.0,False
2026-06-03T21:55:00+00:00,seg_04,40.42,0.8983,45.0,1.0,False
2026-06-03T21:55:00+00:00,seg_05,42.17,0.9372,45.0,1.0,False
2026-06-03T22:00:00+00:00,seg_01,58.01,0.9669,60.0,1.0,False
2026-06-03T22:00:00+00:00,seg_02,49.43,0.8987,55.0,1.0,False
2026-06-03T22:00:00+00:00,seg_03,47.33,0.9467,50.0,1.0,False
2026-06-03T22:00:00+00:00,seg_04,38.44,0.8543,45.0,1.0,False
2026-06-03T22:00:00+00:00,seg_05,41.51,0.9225,45.0,1.0,False
2026-06-03T22:05:00+00:00,seg_01,55.8,0.93,60.0,1.0,False
2026-06-03T22:05:00+00:00,seg_02,51.18,0.9305,55.0,1.0,False
2026-06-03T22:05:00+00:00,seg_03,46.62,0.9324,50.0,1.0,False
2026-06-03T22:05:00+00:00,seg_04,48.74,1.0,45.0,1.0,False
2026-06-03T22:05:00+00:00,seg_05,45.59,1.0,45.0,1.0,False
2026-06-03T22:10:00+00:00,seg_01,58.85,0.9809,60.0,1.0,False
2026-06-03T22:10:00+00:00,seg_02,51.58,0.9378,55.0,1.0,False
2026-06-03T22:10:00+00:00,seg_03,46.63,0.9325,50.0,1.0,False
2026-06-03T22:10:00+00:00,seg_04,40.02,0.8894,45.0,1.0,False
2026-06-03T22:10:00+00:00,seg_05,44.57,0.9904,45.0,1.0,False
2026-06-03T22:15:00+00:00,seg_01,60.3,1.0,60.0,1.0,False
2026-06-03T22:15:00+00:00,seg_02,51.38,0.9343,55.0,1.0,False
2026-06-03T22:15:00+00:00,seg_03,49.76,0.9951,50.0,1.0,False
2026-06-03T22:15:00+00:00,seg_04,46.43,1.0,45.0,1.0,False
2026-06-03T22:15:00+00:00,seg_05,45.59,1.0,45.0,1.0,False
2026-06-03T22:20:00+00:00,seg_01,65.32,1.0,60.0,1.0,False
2026-06-03T22:20:00+00:00,seg_02,55.4,1.0,55.0,1.0,False
2026-06-03T22:20:00+00:00,seg_03,49.03,0.9806,50.0,1.0,False
2026-06-03T22:20:00+00:00,seg_04,44.39,0.9865,45.0,1.0,False
2026-06-03T22:20:00+00:00,seg_05,45.03,1.0,45.0,1.0,False
2026-06-03T22:25:00+00:00,seg_01,59.93,0.9988,60.0,1.0,False
2026-06-03T22:25:00+00:00,seg_02,57.68,1.0,55.0,1.0,False
2026-06-03T22:25:00+00:00,seg_03,49.64,0.9927,50.0,1.0,False
2026-06-03T22:25:00+00:00,seg_04,42.04,0.9341,45.0,1.0,False
2026-06-03T22:25:00+00:00,seg_05,45.71,1.0,45.0,1.0,False
2026-06-03T22:30:00+00:00,seg_01,56.03,0.9339,60.0,1.0,False
2026-06-03T22:30:00+00:00,seg_02,51.4,0.9345,55.0,1.0,False
2026-06-03T22:30:00+00:00,seg_03,50.75,1.0,50.0,1.0,False
2026-06-03T22:30:00+00:00,seg_04,44.65,0.9922,45.0,1.0,False
2026-06-03T22:30:00+00:00,seg_05,44.09,0.9798,45.0,1.0,False
2026-06-03T22:35:00+00:00,seg_01,58.56,0.9761,60.0,1.0,False
2026-06-03T22:35:00+00:00,seg_02,57.65,1.0,55.0,1.0,False
2026-06-03T22:35:00+00:00,seg_03,47.46,0.9493,50.0,1.0,False
2026-06-03T22:35:00+00:00,seg_04,48.11,1.0,45.0,1.0,False
2026-06-03T22:35:00+00:00,seg_05,42.43,0.9429,45.0,1.0,False
2026-06-03T22:40:00+00:00,seg_01,54.98,0.9163,60.0,1.0,False
2026-06-03T22:40:00+00:00,seg_02,55.03,1.0,55.0,1.0,False
2026-06-03T22:40:00+00:00,seg_03,46.67,0.9333,50.0,1.0,False
2026-06-03T22:40:00+00:00,seg_04,47.23,1.0,45.0,1.0,False
2026-06-03T22:40:00+00:00,seg_05,47.61,1.0,45.0,1.0,False
2026-06-03T22:45:00+00:00,seg_01,55.75,0.9292,60.0,1.0,False
2026-06-03T22:45:00+00:00,seg_02,54.62,0.993,55.0,1.0,False
2026-06-03T22:45:00+00:00,seg_03,48.58,0.9716,50.0,1.0,False
2026-06-03T22:45:00+00:00,seg_04,42.42,0.9427,45.0,1.0,False
2026-06-03T22:45:00+00:00,seg_05,42.62,0.9471,45.0,1.0,False
2026-06-03T22:50:00+00:00,seg_01,58.84,0.9806,60.0,1.0,False
2026-06-03T22:50:00+00:00,seg_02,49.26,0.8956,55.0,1.0,False
2026-06-03T22:50:00+00:00,seg_03,51.04,1.0,50.0,1.0,False
2026-06-03T22:50:00+00:00,seg_04,45.29,1.0,45.0,1.0,False
2026-06-03T22:50:00+00:00,seg_05,43.52,0.9671,45.0,1.0,False
2026-06-03T22:55:00+00:00,seg_01,59.32,0.9887,60.0,1.0,False
2026-06-03T22:55:00+00:00,seg_02,54.85,0.9974,55.0,1.0,False
2026-06-03T22:55:00+00:00,seg_03,52.02,1.0,50.0,1.0,False
2026-06-03T22:55:00+00:00,seg_04,45.77,1.0,45.0,1.0,False
2026-06-03T22:55:00+00:00,seg_05,47.7,1.0,45.0,1.0,False
2026-06-03T23:00:00+00:00,seg_01,52.98,0.883,60.0,1.0,False
2026-06-03T23:00:00+00:00,seg_02,51.76,0.9411,55.0,1.0,False
2026-06-03T23:00:00+00:00,seg_03,46.66,0.9331,50.0,1.0,False
2026-06-03T23:00:00+00:00,seg_04,43.64,0.9698,45.0,1.0,False
2026-06-03T23:00:00+00:00,seg_05,44.58,0.9907,45.0,1.0,False
2026-06-03T23:05:00+00:00,seg_01,54.52,0.9087,60.0,1.0,False
2026-06-03T23:05:00+00:00,seg_02,51.01,0.9275,55.0,1.0,False
2026-06-03T23:05:00+00:00,seg_03,47.96,0.9592,50.0,1.0,False
2026-06-03T23:05:00+00:00,seg_04,44.03,0.9784,45.0,1.0,False
2026-06-03T23:05:00+00:00,seg_05,42.46,0.9435,45.0,1.0,False
2026-06-03T23:10:00+00:00,seg_01,63.91,1.0,60.0,1.0,False
2026-06-03T23:10:00+00:00,seg_02,57.68,1.0,55.0,1.0,False
2026-06-03T23:10:00+00:00,seg_03,46.92,0.9385,50.0,1.0,False
2026-06-03T23:10:00+00:00,seg_04,43.94,0.9766,45.0,1.0,False
2026-06-03T23:10:00+00:00,seg_05,43.24,0.9609,45.0,1.0,False
2026-06-03T23:15:00+00:00,seg_01,56.64,0.944,60.0,1.0,False
2026-06-03T23:15:00+00:00,seg_02,49.58,0.9015,55.0,1.0,False
2026-06-03T23:15:00+00:00,seg_03,46.36,0.9273,50.0,1.0,False
2026-06-03T23:15:00+00:00,seg_04,47.13,1.0,45.0,1.0,False
2026-06-03T23:15:00+00:00,seg_05,43.17,0.9593,45.0,1.0,False
2026-06-03T23:20:00+00:00,seg_01,26.71,0.4452,60.0,1.0,False
2026-06-03T23:20:00+00:00,seg_02,54.7,0.9945,55.0,1.0,False
2026-06-03T23:20:00+00:00,seg_03,46.8,0.936,50.0,1.0,False
2026-06-03T23:20:00+00:00,seg_04,46.51,1.0,45.0,1.0,False
2026-06-03T23:20:00+00:00,seg_05,45.75,1.0,45.0,1.0,False
2026-06-03T23:25:00+00:00,seg_01,18.58,0.3097,60.0,1.0,False
2026-06-03T23:25:00+00:00,seg_02,55.04,1.0,55.0,1.0,False
2026-06-03T23:25:00+00:00,seg_03,52.98,1.0,50.0,1.0,False
2026-06-03T23:25:00+00:00,seg_04,42.85,0.9523,45.0,1.0,False
2026-06-03T23:25:00+00:00,seg_05,46.87,1.0,45.0,1.0,False
2026-06-03T23:30:00+00:00,seg_01,20.85,0.3475,60.0,1.0,False
2026-06-03T23:30:00+00:00,seg_02,52.27,0.9503,55.0,1.0,False
2026-06-03T23:30:00+00:00,seg_03,43.82,0.8763,50.0,1.0,False
2026-06-03T23:30:00+00:00,seg_04,46.57,1.0,45.0,1.0,False
2026-06-03T23:30:00+00:00,seg_05,45.48,1.0,45.0,1.0,False
2026-06-03T23:35:00+00:00,seg_01,59.88,0.9979,60.0,1.0,False
2026-06-03T23:35:00+00:00,seg_02,54.78,0.996,55.0,1.0,False
2026-06-03T23:35:00+00:00,seg_03,50.34,1.0,50.0,1.0,False
2026-06-03T23:35:00+00:00,seg_04,48.03,1.0,45.0,1.0,False
2026-06-03T23:35:00+00:00,seg_05,48.46,1.0,45.0,1.0,False
2026-06-03T23:40:00+00:00,seg_01,68.54,1.0,60.0,1.0,False
2026-06-03T23:40:00+00:00,seg_02,55.23,1.0,55.0,1.0,False
2026-06-03T23:40:00+00:00,seg_03,50.39,1.0,50.0,1.0,False
2026-06-03T23:40:00+00:00,seg_04,46.83,1.0,45.0,1.0,False
2026-06-03T23:40:00+00:00,seg_05,45.65,1.0,45.0,1.0,False
2026-06-03T23:45:00+00:00,seg_01,52.79,0.8799,60.0,1.0,False
2026-06-03T23:45:00+00:00,seg_02,57.63,1.0,55.0,1.0,False
2026-06-03T23:45:00+00:00,seg_03,44.89,0.8978,50.0,1.0,False
2026-06-03T23:45:00+00:00,seg_04,42.02,0.9337,45.0,1.0,False
2026-06-03T23:45:00+00:00,seg_05,44.73,0.994,45.0,1.0,False
2026-06-03T23:50:00+00:00,seg_01,58.73,0.9788,60.0,1.0,False
2026-06-03T23:50:00+00:00,seg_02,54.4,0.9892,55.0,1.0,False
2026-06-03T23:50:00+00:00,seg_03,48.53,0.9706,50.0,1.0,False
2026-06-03T23:50:00+00:00,seg_04,45.27,1.0,45.0,1.0,False
2026-06-03T23:50:00+00:00,seg_05,44.5,0.989,45.0,1.0,False
2026-06-03T23:55:00+00:00,seg_01,66.21,1.0,60.0,1.0,False
2026-06-03T23:55:00+00:00,seg_02,54.95,0.9991,55.0,1.0,False
2026-06-03T23:55:00+00:00,seg_03,51.88,1.0,50.0,1.0,False
2026-06-03T23:55:00+00:00,seg_04,44.05,0.9788,45.0,1.0,False
2026-06-03T23:55:00+00:00,seg_05,47.74,1.0,45.0,1.0,False
2026-06-04T00:00:00+00:00,seg_01,58.09,0.9682,60.0,1.0,False
2026-06-04T00:00:00+00:00,seg_02,54.19,0.9853,55.0,1.0,False
2026-06-04T00:00:00+00:00,seg_03,51.96,1.0,50.0,1.0,False
2026-06-04T00:00:00+00:00,seg_04,45.93,1.0,45.0,1.0,False
2026-06-04T00:00:00+00:00,seg_05,42.41,0.9425,45.0,1.0,False
2026-06-04T00:05:00+00:00,seg_01,60.38,1.0,60.0,1.0,False
2026-06-04T00:05:00+00:00,seg_02,58.45,1.0,55.0,1.0,False
2026-06-04T00:05:00+00:00,seg_03,47.69,0.9538,50.0,1.0,False
2026-06-04T00:05:00+00:00,seg_04,45.43,1.0,45.0,1.0,False
2026-06-04T00:05:00+00:00,seg_05,44.09,0.9797,45.0,1.0,False
2026-06-04T00:10:00+00:00,seg_01,59.48,0.9914,60.0,1.0,False
2026-06-04T00:10:00+00:00,seg_02,54.41,0.9892,55.0,1.0,False
2026-06-04T00:10:00+00:00,seg_03,50.88,1.0,50.0,1.0,False
2026-06-04T00:10:00+00:00,seg_04,42.94,0.9542,45.0,1.0,False
2026-06-04T00:10:00+00:00,seg_05,45.96,1.0,45.0,1.0,False
2026-06-04T00:15:00+00:00,seg_01,53.35,0.8891,60.0,1.0,False
2026-06-04T00:15:00+00:00,seg_02,52.14,0.9479,55.0,1.0,False
2026-06-04T00:15:00+00:00,seg_03,54.44,1.0,50.0,1.0,False
2026-06-04T00:15:00+00:00,seg_04,40.24,0.8943,45.0,1.0,False
2026-06-04T00:15:00+00:00,seg_05,47.08,1.0,45.0,1.0,False
2026-06-04T00:20:00+00:00,seg_01,63.74,1.0,60.0,1.0,False
2026-06-04T00:20:00+00:00,seg_02,58.24,1.0,55.0,1.0,False
2026-06-04T00:20:00+00:00,seg_03,49.93,0.9986,50.0,1.0,False
2026-06-04T00:20:00+00:00,seg_04,40.62,0.9027,45.0,1.0,False
2026-06-04T00:20:00+00:00,seg_05,47.87,1.0,45.0,1.0,False
2026-06-04T00:25:00+00:00,seg_01,58.16,0.9693,60.0,1.0,False
2026-06-04T00:25:00+00:00,seg_02,54.38,0.9888,55.0,1.0,False
2026-06-04T00:25:00+00:00,seg_03,49.38,0.9877,50.0,1.0,False
2026-06-04T00:25:00+00:00,seg_04,43.05,0.9567,45.0,1.0,False
2026-06-04T00:25:00+00:00,seg_05,44.7,0.9933,45.0,1.0,False
2026-06-04T00:30:00+00:00,seg_01,57.55,0.9592,60.0,1.0,False
2026-06-04T00:30:00+00:00,seg_02,54.03,0.9824,55.0,1.0,False
2026-06-04T00:30:00+00:00,seg_03,49.54,0.9907,50.0,1.0,False
2026-06-04T00:30:00+00:00,seg_04,43.77,0.9727,45.0,1.0,False
2026-06-04T00:30:00+00:00,seg_05,41.42,0.9204,45.0,1.0,False
2026-06-04T00:35:00+00:00,seg_01,50.83,0.8471,60.0,1.0,False
2026-06-04T00:35:00+00:00,seg_02,59.52,1.0,55.0,1.0,False
2026-06-04T00:35:00+00:00,seg_03,49.24,0.9849,50.0,1.0,False
2026-06-04T00:35:00+00:00,seg_04,44.13,0.9807,45.0,1.0,False
2026-06-04T00:35:00+00:00,seg_05,44.55,0.9901,45.0,1.0,False
2026-06-04T00:40:00+00:00,seg_01,55.2,0.9201,60.0,1.0,False
2026-06-04T00:40:00+00:00,seg_02,57.0,1.0,55.0,1.0,False
2026-06-04T00:40:00+00:00,seg_03,51.35,1.0,50.0,1.0,False
2026-06-04T00:40:00+00:00,seg_04,46.63,1.0,45.0,1.0,False
2026-06-04T00:40:00+00:00,seg_05,41.32,0.9183,45.0,1.0,False
2026-06-04T00:45:00+00:00,seg_01,60.75,1.0,60.0,1.0,False
2026-06-04T00:45:00+00:00,seg_02,52.95,0.9627,55.0,1.0,False
2026-06-04T00:45:00+00:00,seg_03,49.42,0.9884,50.0,1.0,False
2026-06-04T00:45:00+00:00,seg_04,43.07,0.9571,45.0,1.0,False
2026-06-04T00:45:00+00:00,seg_05,46.43,1.0,45.0,1.0,False
2026-06-04T00:50:00+00:00,seg_01,58.36,0.9727,60.0,1.0,False
2026-06-04T00:50:00+00:00,seg_02,50.59,0.9198,55.0,1.0,False
2026-06-04T00:50:00+00:00,seg_03,48.35,0.967,50.0,1.0,False
2026-06-04T00:50:00+00:00,seg_04,45.18,1.0,45.0,1.0,False
2026-06-04T00:50:00+00:00,seg_05,42.68,0.9485,45.0,1.0,False
2026-06-04T00:55:00+00:00,seg_01,62.39,1.0,60.0,1.0,False
2026-06-04T00:55:00+00:00,seg_02,46.29,0.8416,55.0,1.0,False
2026-06-04T00:55:00+00:00,seg_03,46.8,0.936,50.0,1.0,False
2026-06-04T00:55:00+00:00,seg_04,43.34,0.9632,45.0,1.0,False
2026-06-04T00:55:00+00:00,seg_05,44.75,0.9943,45.0,1.0,False
2026-06-04T01:00:00+00:00,seg_01,59.68,0.9946,60.0,1.0,False
2026-06-04T01:00:00+00:00,seg_02,57.9,1.0,55.0,1.0,False
2026-06-04T01:00:00+00:00,seg_03,48.69,0.9739,50.0,1.0,False
2026-06-04T01:00:00+00:00,seg_04,42.3,0.9399,45.0,1.0,False
2026-06-04T01:00:00+00:00,seg_05,46.77,1.0,45.0,1.0,False
2026-06-04T01:05:00+00:00,seg_01,62.01,1.0,60.0,1.0,False
2026-06-04T01:05:00+00:00,seg_02,53.82,0.9785,55.0,1.0,False
2026-06-04T01:05:00+00:00,seg_03,51.22,1.0,50.0,1.0,False
2026-06-04T01:05:00+00:00,seg_04,43.16,0.9592,45.0,1.0,False
2026-06-04T01:05:00+00:00,seg_05,47.72,1.0,45.0,1.0,False
2026-06-04T01:10:00+00:00,seg_01,60.23,1.0,60.0,1.0,False
2026-06-04T01:10:00+00:00,seg_02,53.34,0.9698,55.0,1.0,False
2026-06-04T01:10:00+00:00,seg_03,47.28,0.9456,50.0,1.0,False
2026-06-04T01:10:00+00:00,seg_04,48.38,1.0,45.0,1.0,False
2026-06-04T01:10:00+00:00,seg_05,46.02,1.0,45.0,1.0,False
2026-06-04T01:15:00+00:00,seg_01,56.04,0.934,60.0,1.0,False
2026-06-04T01:15:00+00:00,seg_02,49.19,0.8943,55.0,1.0,False
2026-06-04T01:15:00+00:00,seg_03,52.08,1.0,50.0,1.0,False
2026-06-04T01:15:00+00:00,seg_04,45.35,1.0,45.0,1.0,False
2026-06-04T01:15:00+00:00,seg_05,48.4,1.0,45.0,1.0,False
2026-06-04T01:20:00+00:00,seg_01,62.7,1.0,60.0,1.0,False
2026-06-04T01:20:00+00:00,seg_02,58.69,1.0,55.0,1.0,False
2026-06-04T01:20:00+00:00,seg_03,53.52,1.0,50.0,1.0,False
2026-06-04T01:20:00+00:00,seg_04,46.9,1.0,45.0,1.0,False
2026-06-04T01:20:00+00:00,seg_05,45.14,1.0,45.0,1.0,False
2026-06-04T01:25:00+00:00,seg_01,64.18,1.0,60.0,1.0,False
2026-06-04T01:25:00+00:00,seg_02,58.12,1.0,55.0,1.0,False
2026-06-04T01:25:00+00:00,seg_03,53.78,1.0,50.0,1.0,False
2026-06-04T01:25:00+00:00,seg_04,44.52,0.9892,45.0,1.0,False
2026-06-04T01:25:00+00:00,seg_05,47.01,1.0,45.0,1.0,False
2026-06-04T01:30:00+00:00,seg_01,60.86,1.0,60.0,1.0,False
2026-06-04T01:30:00+00:00,seg_02,52.79,0.9598,55.0,1.0,False
2026-06-04T01:30:00+00:00,seg_03,47.79,0.9558,50.0,1.0,False
2026-06-04T01:30:00+00:00,seg_04,45.36,1.0,45.0,1.0,False
2026-06-04T01:30:00+00:00,seg_05,44.9,0.9978,45.0,1.0,False
2026-06-04T01:35:00+00:00,seg_01,57.93,0.9656,60.0,1.0,False
2026-06-04T01:35:00+00:00,seg_02,50.61,0.9202,55.0,1.0,False
2026-06-04T01:35:00+00:00,seg_03,48.8,0.976,50.0,1.0,False
2026-06-04T01:35:00+00:00,seg_04,42.0,0.9334,45.0,1.0,False
2026-06-04T01:35:00+00:00,seg_05,44.05,0.9789,45.0,1.0,False
2026-06-04T01:40:00+00:00,seg_01,64.62,1.0,60.0,1.0,False
2026-06-04T01:40:00+00:00,seg_02,54.8,0.9963,55.0,1.0,False
2026-06-04T01:40:00+00:00,seg_03,48.81,0.9761,50.0,1.0,False
2026-06-04T01:40:00+00:00,seg_04,43.09,0.9577,45.0,1.0,False
2026-06-04T01:40:00+00:00,seg_05,47.29,1.0,45.0,1.0,False
2026-06-04T01:45:00+00:00,seg_01,57.96,0.966,60.0,1.0,False
2026-06-04T01:45:00+00:00,seg_02,54.97,0.9994,55.0,1.0,False
2026-06-04T01:45:00+00:00,seg_03,50.88,1.0,50.0,1.0,False
2026-06-04T01:45:00+00:00,seg_04,46.06,1.0,45.0,1.0,False
2026-06-04T01:45:00+00:00,seg_05,48.31,1.0,45.0,1.0,False
2026-06-04T01:50:00+00:00,seg_01,59.55,0.9925,60.0,1.0,False
2026-06-04T01:50:00+00:00,seg_02,58.05,1.0,55.0,1.0,False
2026-06-04T01:50:00+00:00,seg_03,50.87,1.0,50.0,1.0,False
2026-06-04T01:50:00+00:00,seg_04,44.72,0.9937,45.0,1.0,False
2026-06-04T01:50:00+00:00,seg_05,43.23,0.9606,45.0,1.0,False
2026-06-04T01:55:00+00:00,seg_01,56.26,0.9376,60.0,1.0,False
2026-06-04T01:55:00+00:00,seg_02,57.22,1.0,55.0,1.0,False
2026-06-04T01:55:00+00:00,seg_03,48.77,0.9754,50.0,1.0,False
2026-06-04T01:55:00+00:00,seg_04,46.46,1.0,45.0,1.0,False
2026-06-04T01:55:00+00:00,seg_05,46.17,1.0,45.0,1.0,False
2026-06-04T02:00:00+00:00,seg_01,62.2,1.0,60.0,1.0,False
2026-06-04T02:00:00+00:00,seg_02,53.18,0.9669,55.0,1.0,False
2026-06-04T02:00:00+00:00,seg_03,52.96,1.0,50.0,1.0,False
2026-06-04T02:00:00+00:00,seg_04,44.66,0.9925,45.0,1.0,False
2026-06-04T02:00:00+00:00,seg_05,43.78,0.9729,45.0,1.0,False
2026-06-04T02:05:00+00:00,seg_01,53.71,0.8952,60.0,1.0,False
2026-06-04T02:05:00+00:00,seg_02,51.31,0.9329,55.0,1.0,False
2026-06-04T02:05:00+00:00,seg_03,50.32,1.0,50.0,1.0,False
2026-06-04T02:05:00+00:00,seg_04,46.27,1.0,45.0,1.0,False
2026-06-04T02:05:00+00:00,seg_05,45.79,1.0,45.0,1.0,False
2026-06-04T02:10:00+00:00,seg_01,63.76,1.0,60.0,1.0,False
2026-06-04T02:10:00+00:00,seg_02,54.27,0.9867,55.0,1.0,False
2026-06-04T02:10:00+00:00,seg_03,49.83,0.9967,50.0,1.0,False
2026-06-04T02:10:00+00:00,seg_04,44.38,0.9861,45.0,1.0,False
2026-06-04T02:10:00+00:00,seg_05,46.69,1.0,45.0,1.0,False
2026-06-04T02:15:00+00:00,seg_01,58.8,0.98,60.0,1.0,False
2026-06-04T02:15:00+00:00,seg_02,50.47,0.9176,55.0,1.0,False
2026-06-04T02:15:00+00:00,seg_03,50.26,1.0,50.0,1.0,False
2026-06-04T02:15:00+00:00,seg_04,48.39,1.0,45.0,1.0,False
2026-06-04T02:15:00+00:00,seg_05,45.39,1.0,45.0,1.0,False
2026-06-04T02:20:00+00:00,seg_01,58.43,0.9739,60.0,1.0,False
2026-06-04T02:20:00+00:00,seg_02,56.84,1.0,55.0,1.0,False
2026-06-04T02:20:00+00:00,seg_03,56.93,1.0,50.0,1.0,False
2026-06-04T02:20:00+00:00,seg_04,44.84,0.9965,45.0,1.0,False
2026-06-04T02:20:00+00:00,seg_05,44.87,0.9971,45.0,1.0,False
2026-06-04T02:25:00+00:00,seg_01,61.06,1.0,60.0,1.0,False
2026-06-04T02:25:00+00:00,seg_02,54.87,0.9976,55.0,1.0,False
2026-06-04T02:25:00+00:00,seg_03,52.47,1.0,50.0,1.0,False
2026-06-04T02:25:00+00:00,seg_04,51.86,1.0,45.0,1.0,False
2026-06-04T02:25:00+00:00,seg_05,45.0,0.9999,45.0,1.0,False
2026-06-04T02:30:00+00:00,seg_01,66.87,1.0,60.0,1.0,False
2026-06-04T02:30:00+00:00,seg_02,52.69,0.958,55.0,1.0,False
2026-06-04T02:30:00+00:00,seg_03,50.35,1.0,50.0,1.0,False
2026-06-04T02:30:00+00:00,seg_04,47.03,1.0,45.0,1.0,False
2026-06-04T02:30:00+00:00,seg_05,44.04,0.9787,45.0,1.0,False
2026-06-04T02:35:00+00:00,seg_01,61.02,1.0,60.0,1.0,False
2026-06-04T02:35:00+00:00,seg_02,54.58,0.9923,55.0,1.0,False
2026-06-04T02:35:00+00:00,seg_03,46.99,0.9398,50.0,1.0,False
2026-06-04T02:35:00+00:00,seg_04,43.0,0.9556,45.0,1.0,False
2026-06-04T02:35:00+00:00,seg_05,40.89,0.9087,45.0,1.0,False
2026-06-04T02:40:00+00:00,seg_01,58.79,0.9798,60.0,1.0,False
2026-06-04T02:40:00+00:00,seg_02,52.36,0.9521,55.0,1.0,False
2026-06-04T02:40:00+00:00,seg_03,47.63,0.9527,50.0,1.0,False
2026-06-04T02:40:00+00:00,seg_04,43.95,0.9767,45.0,1.0,False
2026-06-04T02:40:00+00:00,seg_05,43.83,0.9739,45.0,1.0,False
2026-06-04T02:45:00+00:00,seg_01,63.78,1.0,60.0,1.0,False
2026-06-04T02:45:00+00:00,seg_02,53.61,0.9747,55.0,1.0,False
2026-06-04T02:45:00+00:00,seg_03,50.42,1.0,50.0,1.0,False
2026-06-04T02:45:00+00:00,seg_04,43.29,0.962,45.0,1.0,False
2026-06-04T02:45:00+00:00,seg_05,42.57,0.946,45.0,1.0,False
2026-06-04T02:50:00+00:00,seg_01,59.18,0.9864,60.0,1.0,False
2026-06-04T02:50:00+00:00,seg_02,53.3,0.9692,55.0,1.0,False
2026-06-04T02:50:00+00:00,seg_03,52.47,1.0,50.0,1.0,False
2026-06-04T02:50:00+00:00,seg_04,47.62,1.0,45.0,1.0,False
2026-06-04T02:50:00+00:00,seg_05,48.96,1.0,45.0,1.0,False
2026-06-04T02:55:00+00:00,seg_01,56.08,0.9347,60.0,1.0,False
2026-06-04T02:55:00+00:00,seg_02,49.55,0.9008,55.0,1.0,False
2026-06-04T02:55:00+00:00,seg_03,52.32,1.0,50.0,1.0,False
2026-06-04T02:55:00+00:00,seg_04,45.41,1.0,45.0,1.0,False
2026-06-04T02:55:00+00:00,seg_05,41.73,0.9274,45.0,1.0,False
2026-06-04T03:00:00+00:00,seg_01,58.38,0.973,60.0,1.0,False
2026-06-04T03:00:00+00:00,seg_02,54.35,0.9883,55.0,1.0,False
