post_id,created_at,source_type,raw_text,translated_text,event_label,reliability_label,annotator_name,annotation_time,notes
xlive_21,2026-05-30T05:17:00+00:00,inquirer,"Oriental Mindoro brownouts ‘worsen’ CALAPAN CITY—Rotational brownouts worsened across Oriental Mindoro on Friday after the province’s power supply deficit widened to 18.65 megawatts (MW), prompting additional manual load dropping. According to the Oriental Mindoro Electric Cooperative Inc. (Ormeco), the latest dispatch report from the National Transmission Corp.reflected worsening supply shortages affecting multiple feeders across the province. READ: Oriental Mindoro","oriental mindoro brownouts ‘worsen’ calapan city—rotational brownouts worsened across oriental mindoro on friday after the province’s power supply deficit widened to 18.65 megawatts (mw), prompting additional manual load dropping. according to the oriental mindoro electric cooperative inc. (ormeco), the latest dispatch report from the national transmission corp.reflected worsening supply shortages affecting multiple feeders across the province. read: oriental mindoro",0.0,0.0,manual_interactive,2026-05-31T01:08:33,manual interactive labeling
xlive_22,2026-05-30T05:15:00+00:00,inquirer,"NDF-Negros rejects localized peace talks, calls it ‘division disguised as diplomacy’ BACOLOD CITY—The National Democratic Front of the Philippines-Negros (NDFP-Negros) on Thursday rejected proposals for localized peace talks in Negros Occidental, insisting that any genuine peace negotiations must be conducted on a national scale. In a statement, the NDFP-Negros said a nationwide conflict requires a nationwide solution. READ: Negros execs push localized peace talks with Reds","ndf-negros rejects localized peace talks, calls it ‘division disguised as diplomacy’ bacolod city—the national democratic front of the philippines-negros (ndfp-negros) on thursday rejected proposals for localized peace talks in negros occidental, insisting that any genuine peace negotiations must be conducted on a national scale. in a statement, the ndfp-negros said a nationwide conflict requires a nationwide solution. read: negros execs push localized peace talks with reds",0.0,0.0,manual_interactive,2026-05-31T01:08:37,manual interactive labeling
xlive_25,2026-05-30T08:03:37.436711+00:00,gdelt,Quezon City advises motorists of traffic slowdown on Sunday for subway machine transfer https://www.manilatimes.net/manilatimes/uploads/images/2026/05/23/1069200.jpg,quezon city advises motorists of traffic slowdown on sunday for subway machine transfer https://www.manilatimes.net/manilatimes/uploads/images/2026/05/23/1069200.jpg,1.0,1.0,manual_interactive,2026-05-31T01:08:46,manual interactive labeling
xlive_26,2026-05-30T08:03:37.436711+00:00,gdelt,Metro Manila runners reclaim streets in push for safer public spaces https://www.rappler.com/tachyon/2026/05/IMG_2760-scaled.jpg,metro manila runners reclaim streets in push for safer public spaces https://www.rappler.com/tachyon/2026/05/img_2760-scaled.jpg,0.0,0.0,manual_interactive,2026-05-31T01:08:55,manual interactive labeling
xlive_27,2026-05-30T08:03:37.436711+00:00,gdelt,EDSA marathon route draws concern from motorists https://media.interaksyon.com/wp-content/uploads/2026/05/EDSA_marathon.jpg,edsa marathon route draws concern from motorists https://media.interaksyon.com/wp-content/uploads/2026/05/edsa_marathon.jpg,1.0,1.0,manual_interactive,2026-05-31T01:08:58,manual interactive labeling
xlive_28,2026-05-30T08:03:37.436711+00:00,gdelt,Shorter workweek to reduce traffic congestion â€ Zamora https://media.philstar.com/photos/2026/03/11/home2026-03-0923-00-37_2026-03-11_23-54-01.jpg,shorter workweek to reduce traffic congestion â€ zamora https://media.philstar.com/photos/2026/03/11/home2026-03-0923-00-37_2026-03-11_23-54-01.jpg,0.0,0.0,manual_interactive,2026-05-31T01:09:03,manual interactive labeling
xlive_29,2026-05-30T08:03:37.436711+00:00,gdelt,MMDA official calls out motorists for turning public road into parking area https://media.interaksyon.com/wp-content/uploads/2026/05/Gabriel-Go_road-clearing.jpg,mmda official calls out motorists for turning public road into parking area https://media.interaksyon.com/wp-content/uploads/2026/05/gabriel-go_road-clearing.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:08,manual interactive labeling
xlive_30,2026-05-30T08:03:37.436711+00:00,gdelt,MMDA relaunches heat stroke break https://media.philstar.com/photos/2026/03/16/1_2026-03-16_21-19-26.jpg,mmda relaunches heat stroke break https://media.philstar.com/photos/2026/03/16/1_2026-03-16_21-19-26.jpg,0.0,0.0,manual_interactive,2026-05-31T01:09:12,manual interactive labeling
xlive_32,2026-05-30T08:03:37.436711+00:00,gdelt,136 vs 911 | Philstar . com,136 vs 911 | philstar . com,0.0,0.0,manual_interactive,2026-05-31T01:09:14,manual interactive labeling
xlive_33,2026-05-30T08:03:37.436711+00:00,gdelt,DOTr wants higher EDSA busway budget https://media.philstar.com/photos/2026/05/26/2_2026-05-26_20-38-20.jpg,dotr wants higher edsa busway budget https://media.philstar.com/photos/2026/05/26/2_2026-05-26_20-38-20.jpg,0.0,0.0,manual_interactive,2026-05-31T01:09:18,manual interactive labeling
xlive_34,2026-05-30T08:03:37.437701+00:00,gdelt,Free rides in Metro Manila begin April 15 https://media.philstar.com/photos/2026/04/07/6_2026-04-07_22-02-42.jpg,free rides in metro manila begin april 15 https://media.philstar.com/photos/2026/04/07/6_2026-04-07_22-02-42.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:23,manual interactive labeling
xlive_35,2026-05-30T08:03:37.437701+00:00,gdelt,Macalintal proposes staggered 4 - day workweek to ease traffic https://media.assettype.com/tribune%2F2025-01-26%2Fapbz92vn%2Fromulo.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,macalintal proposes staggered 4 - day workweek to ease traffic https://media.assettype.com/tribune%2f2025-01-26%2fapbz92vn%2fromulo.jpg?&ar=40%3a21&auto=format%2ccompress&ogimage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,0.0,0.0,manual_interactive,2026-05-31T01:09:34,manual interactive labeling
xlive_37,2026-05-30T08:03:37.437701+00:00,gdelt,Why public mobility matters more than ever : The Aseana City way https://media.philstar.com/photos/2026/04/14/lead_2026-04-14_16-26-26.jpg,why public mobility matters more than ever : the aseana city way https://media.philstar.com/photos/2026/04/14/lead_2026-04-14_16-26-26.jpg,0.0,0.0,manual_interactive,2026-05-31T01:09:39,manual interactive labeling
xlive_38,2026-05-30T08:03:37.437701+00:00,gdelt,EDSA rehab on track â€ DPWH | Philstar . com https://media.philstar.com/photos/2026/03/24/5_2026-03-24_21-02-33.jpg,edsa rehab on track â€ dpwh | philstar . com https://media.philstar.com/photos/2026/03/24/5_2026-03-24_21-02-33.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:43,manual interactive labeling
xlive_39,2026-05-30T08:03:37.437701+00:00,gdelt,MMDA to retain new traffic scheme along Quezon Ave after dry run showed faster travel time https://www.manilatimes.net/theme_manilatimes/images/TMT_1920x1008.jpg,mmda to retain new traffic scheme along quezon ave after dry run showed faster travel time https://www.manilatimes.net/theme_manilatimes/images/tmt_1920x1008.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:46,manual interactive labeling
xlive_40,2026-05-30T08:03:37.437701+00:00,gdelt,Cable thief caught in the act through live MMDA Cameras https://www.manilatimes.net/manilatimes/uploads/images/2026/05/26/1071338.jpg,cable thief caught in the act through live mmda cameras https://www.manilatimes.net/manilatimes/uploads/images/2026/05/26/1071338.jpg,0.0,0.0,manual_interactive,2026-05-31T01:09:49,manual interactive labeling
xlive_41,2026-05-30T08:03:37.437701+00:00,gdelt,4 - day work schedule to ease oil crisis impact https://www.manilatimes.net/manilatimes/uploads/images/2026/03/08/964631.jpg,4 - day work schedule to ease oil crisis impact https://www.manilatimes.net/manilatimes/uploads/images/2026/03/08/964631.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:53,manual interactive labeling
xlive_42,2026-05-30T08:03:37.437701+00:00,gdelt,DPWH makes use of Lenten break for road repairs in Metro Manila https://canadianinquirer.net/wp-content/uploads/2026/03/0-02-06-6c9b65c6baf7257e8354494858e41fb2551fc0a5b62ef10cdb7eb0689497e4d74760339300eb1b5e.jpg,dpwh makes use of lenten break for road repairs in metro manila https://canadianinquirer.net/wp-content/uploads/2026/03/0-02-06-6c9b65c6baf7257e8354494858e41fb2551fc0a5b62ef10cdb7eb0689497e4d74760339300eb1b5e.jpg,1.0,1.0,manual_interactive,2026-05-31T01:09:56,manual interactive labeling
xlive_43,2026-05-30T08:03:37.437701+00:00,gdelt,Transport strike erupts in Philippines to protest surging fuel costs - Xinhua,transport strike erupts in philippines to protest surging fuel costs - xinhua,1.0,1.0,manual_interactive,2026-05-31T01:09:59,manual interactive labeling
xlive_44,2026-05-30T08:03:37.437701+00:00,gdelt,EDSA traffic volume drops amid oil price hikes https://media.philstar.com/photos/2026/03/24/7_2026-03-24_22-08-32.jpg,edsa traffic volume drops amid oil price hikes https://media.philstar.com/photos/2026/03/24/7_2026-03-24_22-08-32.jpg,1.0,1.0,manual_interactive,2026-05-31T01:10:07,manual interactive labeling
xlive_45,2026-05-30T08:03:37.437701+00:00,gdelt,"Limang minuto , nariyan kami : Nicolas Torre spotlights MMDA hotline https://media.interaksyon.com/wp-content/uploads/2026/05/Nicolas-Torre_MMDA.jpg","limang minuto , nariyan kami : nicolas torre spotlights mmda hotline https://media.interaksyon.com/wp-content/uploads/2026/05/nicolas-torre_mmda.jpg",1.0,1.0,manual_interactive,2026-05-31T01:10:19,manual interactive labeling
xlive_46,2026-05-30T08:03:37.438699+00:00,gdelt,Tourist bus catches fire along EDSA https://media.philstar.com/photos/2026/04/25/4_2026-04-25_20-32-48.jpg,tourist bus catches fire along edsa https://media.philstar.com/photos/2026/04/25/4_2026-04-25_20-32-48.jpg,1.0,1.0,manual_interactive,2026-05-31T01:10:20,manual interactive labeling
xlive_47,2026-05-30T08:03:37.438699+00:00,gdelt,Fuel Queues Boom in Philippines Amid Price Surge https://www.arabtimesonline.com/arabtimes/uploads/images/2026/03/09/thumbs/400x400/116806.jpg,fuel queues boom in philippines amid price surge https://www.arabtimesonline.com/arabtimes/uploads/images/2026/03/09/thumbs/400x400/116806.jpg,1.0,1.0,manual_interactive,2026-05-31T01:10:26,manual interactive labeling
xlive_48,2026-05-30T08:03:37.438699+00:00,gdelt,44 airports on Holy Week alert https://media.philstar.com/photos/2026/03/30/a3-1-29_2026-03-30_20-43-28.jpg,44 airports on holy week alert https://media.philstar.com/photos/2026/03/30/a3-1-29_2026-03-30_20-43-28.jpg,1.0,1.0,manual_interactive,2026-05-31T01:10:34,manual interactive labeling
xlive_49,2026-05-30T08:03:37.438699+00:00,gdelt,Manila Bulletin - PCG records uptick in port passengers during Holy Week despite oil price shock https://mb.com.ph/manilabulletin/uploads/images/2026/04/06/91323.webp,manila bulletin - pcg records uptick in port passengers during holy week despite oil price shock https://mb.com.ph/manilabulletin/uploads/images/2026/04/06/91323.webp,1.0,1.0,manual_interactive,2026-05-31T01:10:39,manual interactive labeling
gdelt_12,20260528T051500Z,gdelt,[GDELT] Warning Out on Potential Hazards of Popular Squishy Gel Toys (Source: https://www.pressenza.com/2026/05/warning-out-on-potential-hazards-of-popular-squishy-gel-toys/),[GDELT] Warning Out on Potential Hazards of Popular Squishy Gel Toys (Source: https://www.pressenza.com/2026/05/warning-out-on-potential-hazards-of-popular-squishy-gel-toys/),0.0,0.0,manual_interactive,2026-05-31T01:10:43,manual interactive labeling
gdelt_14,20260527T174500Z,gdelt,[GDELT] VITRO expands internet exchange peering capacity for digital ecosystem players (Source: https://www.bworldonline.com/corporate/2026/05/28/752590/vitro-expands-internet-exchange-peering-capacity-for-digital-ecosystem-players/),[GDELT] VITRO expands internet exchange peering capacity for digital ecosystem players (Source: https://www.bworldonline.com/corporate/2026/05/28/752590/vitro-expands-internet-exchange-peering-capacity-for-digital-ecosystem-players/),0.0,0.0,manual_interactive,2026-05-31T01:10:51,manual interactive labeling
gdelt_15,20260527T123000Z,gdelt,[GDELT] Imee Marcos Claims Ombudsman Targeting All 13 Senate Majority Members Amid Flood Control Plunder Probe (Source: https://tribune.net.ph/2026/05/27/imee-ombudsman-targeting-senate-majority),[GDELT] Imee Marcos Claims Ombudsman Targeting All 13 Senate Majority Members Amid Flood Control Plunder Probe (Source: https://tribune.net.ph/2026/05/27/imee-ombudsman-targeting-senate-majority),0.0,0.0,manual_interactive,2026-05-31T01:10:55,manual interactive labeling
